page,name,link,thumbnail,rating,date,snippet,images,local_guide
24,amalia laily,https://www.google.com/maps/contrib/102645571233781467783?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVJpMHTFbcj1hKXU-T6N2XirLs6NFx_RHAiuZeTpXCb0lymAbr1=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Kok udh 2 hari ini airnya bau yaaa. Bau banget trus kyak bau kaporit, sma berbusa klo air bak diisi. Gmna sii pdam nya😭😭😭",,True
24,wiwie eko,https://www.google.com/maps/contrib/110271102823526159913?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKceFB0zKPWOZPJCUURr0MCFK0_AslLJI7vxYrxFqzZADSFVw=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,Temen2 hati2 kadang meteran tdk sesuai dengan banyaknya keluar air. Keluar air sedikit tp meteran sdh banyak shg pembayaran membengkak. Pelayanan pengaduan jg tdk bs selesai dengan baik tdk ada jawaban dgn baik. Payaj,,True
24,Lucky Luke,https://www.google.com/maps/contrib/107409941306944296095?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKU_mkCbFT2VQxhMEB3WsQry1JhG7zi8snmwuX-P39LQWyzkA=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,"makin lama makin parah pelayanan, setiap pagi & sore bahkan sampai malam air tidak keluar.. tujuan mendirikan perusahaan untuk apa kalau tidak bisa mensuplai air / melayani pelanggan?",,True
24,Atika Wulansari,https://www.google.com/maps/contrib/112120580335736804732?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUsg7TwE6Z6ghds1nkC1oO9ZJH1GzGGCQKe_P5V9mwXI-6JDayS7g=s120-c-rp-mo-br100,1.0,setahun lalu,"Ngga mau pada demo aja ???
Ini air PDAM kotor sudah berhari-hari. Kita pengaduan pun juga tidak di respon, bayar mahal air kotor..","['https://lh3.googleusercontent.com/geougc-cs/AB3l90B33kbXUwY0e5BN4UG84z2SB1OTAuet-M_1v-ASBTKtq01D644ssA_XtStJ1C7e97YnAZqTDgMnx3gWxBXRT4oRNGR30Hyob_qsUF8tRfZl8mdh3lbA6iFoMIkYKxcMkQQ3PV_1iA', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90APMXn3sZElklDhk93TVV7NTjDgt7z3U3ou03Jrknet3XIwtmdqC5bTjT_-YLDm1C9nDuVSLdwcTp2YtfL8KhcRDk-aG315-iXnjDk6yb9eAX9Bx3CDIIVYDo7C5tC32wGvEmJz']",
25,Anom Wko,https://www.google.com/maps/contrib/117918414803099492629?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIx5crsFf6BMIWxkvViQVk2NF5R5pkh_250RXdEruTnVmH_IQ=s120-c-rp-mo-br100,1.0,setahun lalu,Ditelp ke no pengaduan sulit tersambung. Tolong dilakukan perubahan bapak/ibu pdam...misal bisa develop no wa atau aplikasi dan ada petugas yang merespon. No pengaduan bisa dipantau via aplikasi publik.,,True
25,tessa okta11,https://www.google.com/maps/contrib/116839301409583343397?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXV-nMC8FWLSzN7Od-hxf7lY7KREcEBbpf3lcD_kXMB90DyiEE=s120-c-rp-mo-br100,1.0,setahun lalu,Ini PDAM sda di amati tiap bulan nya makin lama makin makinnnn yaaa biayanyaaaa.. rumah ga ada yg nempati ga ada yg pake airrr ga ada kran di luarrrr kok bisaaaa tagihan ga NGOTAK !,,
25,ABHISEVA ARKHA,https://www.google.com/maps/contrib/100370171554909709442?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKE952R7feDl2zbDn1yTGgcrpvCxFbjvxpHD_Jt2FYTO4Dyeg=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Ini tagihan tiap bulan naik banyak banget,,biasanya cuma 140rb, trs naik 350rb eh lha kok sekarang naik lagi 580rb,,ini PDAM giman sih padahal pemakaian wajar seperti biasa,,tgl 2 kemarin cek tagihan 500rb tapi tgl 23 mau bayar kok tagihan naik 580rb?????",,True
25,Helmi Afrizal,https://www.google.com/maps/contrib/108761213483455616221?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ7ioLpRvsniKKaa8hd8qrKPqMiOdm-AIlLsCAq_gIOGwP_DA=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Daerah tropodo waru dst
Air gk muter 1 minggu lebih apa gak ada petugas yg turun ke lapangan
Tolong tindakan ny jangan pura2 gak tahu",,True
25,Eva Nurviana,https://www.google.com/maps/contrib/111193646841508284567?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXfoQ9SASkwCExgxz7TjDZhJW1UCRUGKHq8jpHQbDDP9JWAHR9r=s120-c-rp-mo-br100,1.0,setahun lalu,Tolong diperbaiki kualitas airnya..mnair keruh GK layak... Buat mandi badan saya gatel2... Bau kaya air comberan... Tolong lah tagihan sebulan rata - rata 100-300 ribu perbulan... Mending beli air galon isi ulang buat mandi...,,
25,ernest arif,https://www.google.com/maps/contrib/105236290856068260520?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWEHWHECKdqDvra69WjuIcw8iyrkVsVJFdhAjalAmOicQY0MVpK=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,"Punya rumah di sidoarjo 2 di griya candramas dan di kartika tapi kenapa di perum kartika deres banget tapi di candramas kayak pipis kesumpel batu ginjal? Belom lagi 4x lipat di surabaya? Di surabaya 4 orang sebulan 45 an tapi di sidoarjo menyentuh 150k? wat de hel bero.. sidoarjo tata kota jelek, pdam jelek dan mahal",,True
25,HafiZah Hafish,https://www.google.com/maps/contrib/110032665735620718495?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLhJ1U-71EAuwOctpzdKiV43YBLeX7UBkgxQWVOdJmsG8WrLg=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Pagi pak,kami mau mengadukan pdam dengan no id 0912975 ats nama Bpk. Lailatul Qomar setiap bulannya kog bertambah n bengkak untuk pembayarannya ya... Padahal pemakaiannya standart n tidak berlebihan. Bulan kmren ini belum saya bayar n baru tadi pagi ini saya cek kembali kog pembayarannya tambah banyak,ap dendanya semahal itu ya... Cz pdahal kmren awal bulan saya cek masih 400an  tp blm bs bayar n barusan saya cek lagi kog mlah jadi 500an giman ini pak? Mohon pertimbangannya n bantuannya pak agar segera dapat penanganan untuk d cek mungkin karena ap penyebab setiap bulannya kok bertambah naik biayanya... Dimohon dengan hormat bantuannya. Terima kasih",,
25,R. Lana Hindriani,https://www.google.com/maps/contrib/109880741230541063897?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUTcL0eKIQPiF8_HtAb75Wi8o0EWI2JpYBAGmiHvjL-_wLEAS0w=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Ternyata di SIDOARJO bukan cuma saya yg mengalami shock ketika mau bayar tagihan air bulan ini. Bisa bayar per bulan gak nyampe 50rb, lha kok yg sekarang malah hampir  300rb. Padahal di rumah hanya berdua dg suami dan kami berdua kerja. Ketika saya tanyakan ke petugas yg dulunya saya sering setor angka meteran selama masa pandemi, jawabnya ""bulan Agustus, tarif naik"". Terus dikirimi foto tabel harga. Saya jelaskan lagi bahwa kenaikannya di saya tidak wajar. Tapi no response. Dalam hal ini kami pelanggan yg dirugikan. Mau tetap dibayar, kok mahal banget, tapi gak dibayar nanti kena denda di bulan depan. Ini ada kolom ulasan harusnya dapat tanggapan, bukan hanya dibaca saja atau dibalas dg ucapan terima kasih atas masukannya tanpa ada solusi. Tolong dong... Diperbaiki sistemnya, entah apa itu.",,
25,Viky Malcorps,https://www.google.com/maps/contrib/111190016658425789261?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVe5gVsO6bET6OsRT9YwRdnT9SPVgpZA4kIXYXiXsdl9VNKdMIM=s120-c-rp-mo-br100,1.0,setahun lalu,"Makin kesini tagihan makin g masuk akal utk ukuuran pemakaian RT tembus sampe 500rb yg bnr aja PDAM tolong di benahi keluhan"" melonjaknya harga utk RT 😡😡😡",,True
25,Jusuf Agung,https://www.google.com/maps/contrib/114841980642512232767?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVfpjzhSWwp1Ah180eN2iUuXwWK4IKs3YSh90RX32-wa_Y3u2s=s120-c-rp-mo-ba5-br100,1.0,setahun lalu,"LAYANAN PDAM DELTA TIRTA SIDOARJO ADALAH YANG TERBURUK!!! Lebih menyedihkan lagi, tidak ada upaya apapun dari Bupati Sidoarjo untuk memperbaikinya. Nomor telepon PDAM tidak dapat dihubungi sejak 26 Oktober 2023 hingga 27 Oktober 2023, nomor SMS Centre ternyata tidak terdaftar, dan SMS yang dikirim tidak dibalas. Alamat email juga masih menggunakan Yahoo, padahal PDAM adalah perusahaan publik bukan milik pribadi.",,True
26,Hid Chocolatos,https://www.google.com/maps/contrib/116287066832789700821?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0WYOnQyzivRSL_6IvFjsfT4jQLt_qQU-P_q_vykKI-W8Onrk=s120-c-rp-mo-br100,1.0,10 bulan lalu,"ini air nya tidak keluar kenapa ?
bayar pun juga sama makin mahal tapi air sangat kecil kadang gak keluar
merasa sangat rugi",,True
26,Woody,https://www.google.com/maps/contrib/105756327672275406275?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVLYH4Z6gWSIAwUiEfbQT-NNPJHrRjfRUX_rn4U4LOhoSKEWXXX=s120-c-rp-mo-br100,1.0,setahun lalu,"Serius pdam sidoarjo ini bercanda atau gimana? Area sidokerto Sono dan sekitarnya terjadi kendala air mati tidak nyala sama sekali tidak ada pemberitahuan? kalian tidak merespon apapun!!! Kami ini bayar tapi kenapa setiap hari sulit sekali air kendalanya itu itu saja air kecil atau mati sama sekali
Makin kesini makin kesana di protes banyak orang masih saja tidak ada perubahan",,True
26,M Ahsannudin A (DJP),https://www.google.com/maps/contrib/115023186939352505784?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWs8wbsTKfoS-IdJmX_4V2sr0TQ74KGCqU8knweipqdwS9j9yXs=s120-c-rp-mo-br100,1.0,setahun lalu,"Customer Service sangat tidak ramah.
Pembicaraan melalui telepon dengan suara memekik
Tidak memperkenalkan diri dan berulang kali memotong pembicaraan dari pelanggan. Sangat amat buruk.

Resepsionis berniat memberikan nomor CS
namun setelah saya sela jika saya sudah ada nomornya,
akhirnya yang bersangkutan berdalih kalau sedang error
dan tidak bisa dihubungi.

Setahu saya, jika nomor itu error atau tidak tersambung
nada tunggunya akan otomatis terputus atau ada notifikasi dari provider. Tapi jika masih ada suara nada tunggu artinya tersambung.",,
26,Ovita Ayuningtyas,https://www.google.com/maps/contrib/105701132488359686082?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXOU4qIIToAFQcAYgZ_qyb7j_z1_9iNc4-yulZ4iasU2t7pbzc=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Kalo bisa kasih bintang setengah pasti tk klik,,bayar telat didenda bayar tepat waktu tp air pelitnya masyaAllah blm lg kuotornya,,komplain g digubris didiemin kok makin kebangetan,,mgkn perlu ada yg viralin dlu bru melek banget mengecewakan ! Udh dimatiin aja tagihan masih mahal,,mahal2 tp g kluar trus meterane mlaku ngaliri opo wooiii",,
26,dedy jiang,https://www.google.com/maps/contrib/109931898171190024868?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU7gcmY6VfftIBgo0dQes5gihFKx4Dslw3rMU3L08FhhVQ5v_B0cQ=s120-c-rp-mo-br100,2.0,setahun lalu,"Saya sebagai warga kab sidoarjo, merasa sangat malu n kecewa dgn layanan AIR PDAM SIDOARJO, kenapa utk menciptakan air bersih dan lancar dengan sedikit tekanan tinggi & kapasitas dibesarkan apa susahnya...
1. supaya warga sidoarjo kalau pakai air tanpa harus pakai pompa... klau pkai pompa tambah beban biaya hidup...
2. Air bersih warga juga sehat negara maju...

SEMOGA PERUSAHAAN MILIK RI BISA JADI BANGGAAN RAKYAT INDONESIA...",,
26,Faishal Fiqri,https://www.google.com/maps/contrib/116426965248217462555?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVw4m8BGte0uQHUpSoIvLT0M1oXXZdRpWKPWt9sgpXKaHgvpS9o=s120-c-rp-mo-br100,1.0,setahun lalu,"PDAM paling DZOLiM,,air keruh kayak TEH selama 2 hari gak ada action,,tolong perbaiki kualitas air,saya sebagai konsumen sangat dirugikan","['https://lh3.googleusercontent.com/geougc-cs/AB3l90BKY-7jx5lX-BZsgJxFENxI-jxGRvjdtWIkhMoMOAb8kXNA0Qvhiz-df2AYTD5okAuOWzf4vV6LczmDbEUc-crefWW_drWq4u0l1f-4scv7uY7SlK9XoWMyrA-tCdqrzuxIcBlE', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AuT_CuLOH9AmQqeSLcEDKfsGSoxMR1hKgoQiD2QpVk-o_jaLOm0rorBHRud5S1DMRdluVSsUCewek5_78xGAc_jRaDjs7CPnzEaGHrJAIEGl-LOyqwY5GEdFuGHRYYikj0S0Isdw']",True
26,cen cen Oktavianti,https://www.google.com/maps/contrib/116189208026603058179?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXnV_xdhDVYprs8sxPw3W6iGDecXCCGuTzZEwJyD2fM_DnEJhA=s120-c-rp-mo-br100,1.0,setahun lalu,"Naik terus denda smpe 30rb kualitas air kayak air sungai pegawainya ngapain aja
Jgn bayar aja mahal kualitas air buruk .. padahal bayar tiap bulan smpe 260 GK pernah lebih bulan telat 2 hari denda banyak .. niat bagt ngerjain konsumen ... Kita bayar bukan minta",,
26,Emilezola Toruan,https://www.google.com/maps/contrib/105194201240693045290?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXT2es7Vt8R0l83MLUCZo3R-hTCclt23Q_zkN2_tu6Ku3kbPE6-=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,YANG BENAR AJA LAH!!! Tiap bulan bayar tagihan 65rb tiba tiba jadi bengkak 250rb?????? Ini kenapa??? Tiap bulan tukang catat meteran datang. Tp kok ini mendadak naik 500%??gila kalian!,,True
26,ridwancrf,https://www.google.com/maps/contrib/105533216112643556809?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK9z00YP4AgHTRZMxqo1p8nKq6FwYe4a5zNsF5Snvxt25_h_g=s120-c-rp-mo-ba2-br100,1.0,3 tahun lalu,"Tolong Air PDAM di Sukodono Dian Regency sudah 3 hari mati kalaupun hidup debit sangat kecil dan nyalanya malam hari. Melayangkan aduan via SMS belum atau tidak ada respon. Bayarnya mahal pak buk, tolong ditingkatkan kualitasnya",,True
26,Muhammad Noor Elvan,https://www.google.com/maps/contrib/104497863170747222911?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVmxRPTuiWKeLamp_ov0OAOuNEvyNnMBwkPHVgGKfL0Z1x-QmIv=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Payah pelayanan PDAM Sidoarjo. Sudah hampir seminggu air tidak ngalir sama sekali. Belum genap 2 minggu tinggal di daerah Tambakrejo - Waru tapi sudah seperti ini. Sudah komplain via telp CS, WA, telegram, dan email tapi petugas tidak kunjung ada yg datang ke rumah. Apa dikira tiap hari kita tidak butuh BAB, BAK, mandi, cuci baju, dsb???",,
27,Dinata Dina,https://www.google.com/maps/contrib/106240889537053378112?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIRsLasvyJv2qVJSuJoJrdq8kCa4Pj13HY-92chUWrAKXSjyg=s120-c-rp-mo-br100,5.0,setahun lalu,"Tlfon jam 8 pagi, petugas lgsg dtg jam 9 pagi meskipun di hari libur
Mantap lgsg di service semuanya, petugas nya baik2, ramah2 buat saya yg tinggal sendirian petugas nya banyak kasih edukasi
Terimakasih pdam sidoarjo",,True
27,shamid dun,https://www.google.com/maps/contrib/104933723653918760280?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU3IsgKIr5YxXSV7ozBcD72nzQI2ulpPhu-_AfSxdpG2Jb15CNe=s120-c-rp-mo-ba3-br100,1.0,Diedit setahun lalu,"Air nyala hanya jam 12 malam, itupun kadang keluar kadang nggak, udah 2 tahun tidak ada perkembangan sama sekali!!!",,True
27,setyanur rifki,https://www.google.com/maps/contrib/104761131750680564819?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJQ7JYNDThuupSI7qu9iKOlcgKZH-VtZB-pI1dWINlRcyiWdg=s120-c-rp-mo-br100,1.0,7 bulan lalu,Baru tau ada PDAM mati begitu lama tdk ada respon di biarkan saja,,True
27,Agung Kurniawan,https://www.google.com/maps/contrib/103954496659112265201?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWlGvX5YISDRpJ4bnocJPGQm5Tp3IhHZdK6QI3m6GX942p072MY=s120-c-rp-mo-ba2-br100,1.0,2 tahun lalu,"meteran air cuman kena 1 m3 di suruh bayar 50rb, air mengalir hanya pada waktu malam saja. iki pdam punya negara tpi harga mencekik rakyat. no recomended bagi yg mau pasang baru",,True
27,Angelia Khenan,https://www.google.com/maps/contrib/102944133012603250832?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVIpbiRvPWaFKEZniUpVDI16xQFwt-_Zup2msDtkJq_-5dG8OE=s120-c-rp-mo-br100,1.0,3 tahun lalu,"2 bulan lalu
Pemakaian yang biasa nya pling banyak cuma habis 100rb an ini melonjak tanpa kejelasan naik jadi 810rb lebih , parah !!! Padahal rumah kontrak dan pagi smpai smpai mlm gk nyala Nyalanya jam 10-12 malam aja. Jd pdam ini gmna ya perusahaan ni. Saya dsuruh bayar sgitu gk mampu saya sndiri gk kerja. Terus solusi nya gman. Lapor pdam jawabannya bilanya bocor. Pdhal gk ada kebocoran.. Ini meras saya apa gmana.",,True
27,Sandy Budiwan,https://www.google.com/maps/contrib/114476852170066409122?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKvq3OURQ1eHAlarnzyRD1vvRXt55PyJ0hXOOLdxUDjzBoXAQ=s120-c-rp-mo-br100,1.0,setahun lalu,Parah....4 hari air ga ngalir.. ga ada pemberitahuan...ga ada kompensasi..bayar mahal.....tolong dong manajement PDAM Sidoarjo...jgn MaGaBut yaa...hargai orang2 yg sdah membayar tepat waktu....,,
27,Ricky Kurniawan,https://www.google.com/maps/contrib/105824507935914928285?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIA8a2ez6JTKobUnWM6rb4dtbXfua2g-G19VQIzyqTaHE3LTw=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Di hari Kamis, 22 Juli 2021, air tidak keluar dari pagi hari, namun sayangnya baru diinfokan melalui media sosial pada pukul 14.30. Di tengah era digital seperti ini, layanan dan pemberian informasi yang seharusnya mudah dan cepat, malah tidak dimanfaatkan oleh PDAM Sidoarjo. Lalu, layanan CS atau pengaduan apapun itu yg nomornya jika dihubungi tidak pernah diangkat, hany berhenti pada pukul 13.30 atau 14.00? Tidak tahu mana yg benar karena ketidakkonsistenan. Bayangkan saja air sampai malam hari belum mengalir tp layanan pengaduan selesai di siang hari. Apakah sengaja menghindari keluhan yang banyak karena kesalahan yg diakibatkan sendiri? Air keluar kecil sekali di tengah malam, namun tentu hanya sedikit saja orang yang terbangun, dan keesokan paginya sampai pukul 07.30 air tidak mengalir lagi.

Di tengah masa PPKM level berapa lah itu, masyarakat diharuskan tinggal di rumah dan menerapkan hidup bersih. Diminta sering cuci tangan, mandi, dll yang semuanya membutuhkan air. Belum lagi ada yg lansia, ibu menyusui, anak2, isoman. Sepertinya PDAM Sidoarjo dan Pemkab menutup mata akan hal ini, pelayanan yang buruk dan standar di bawah rendah dilakukan berulang-ulang. Katanya aliran listrik putus di salah satu tempat, tp seharian tidak membuahkan hasil. Apa teknisi yang diturunkan kurang jumlahnya? Kurang pengalaman dan kemampuannya? Atau bagaimana? Lambat sekali. Ingat ya bapak ibu dan semua yang bernaung di bawah BUMD PDAM Delta Tirta Sidoarjo, saya yakin ada banyak masyarakat menderita karena hal ini yg bukan hanya sekali  terjadi dan mungkin ada kemungkinan buruk lain, itu semuanya dosa jariyah. Saya tahu bahwa kata banyak orang percuma mengharapkan sesuatu dari instansi pemerintah, tapi saya masih memiliki harapan. Semoga layanannya ditingkatkan lagi ke depannya. Ini era bekerja dengan berlari kencang, bukan berjalan lambat seperti siput.",,
27,Yunita Wulan,https://www.google.com/maps/contrib/112747694196097652514?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKEPswZGteQBLj-nGGfM_OXCD3PvYtvnht0TM2FIkJMgiLX4A=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Tiba-2 setelah ganti meteran tagihan air naik biasanya rata-2 240rb/bln jd bulan pertama naik 100%,bulan ke dua naik 200%,padahal air yg keluar kecil sekali krn sy ngontrak di rumah yg tdk ada tandonnya. Mau nanya masalah ini no kantornya tdk bisa dihubungi,jd hrs nanya dan ngadu kmn ya…nanti klo dibiarkan tagihan makin naik…",,True
27,Gintara Sonny Wenas,https://www.google.com/maps/contrib/105186006586155564530?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX7HchzlbZGDNNn4rDyxv1u47d1J-S4_XhMVhugfboQeXrRy19M=s120-c-rp-mo-ba4-br100,1.0,setahun lalu,"Kalo pengaduan itu dimana sih hubungi nya? Masa di 2024 pengaduan online aja kaga terpusat 1 arah dan gak jelas.

Perusahaan Pemerintah paling gak jelas ya PDAM.",,True
27,rika hap,https://www.google.com/maps/contrib/109274383792632809827?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUWfVQtXRYfe36WQPY5n_1xBONQsmjnDT9Y46I_s93D28oHqvdJ=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"PDAM sidoarjo asli kacau nih...!!!
Bulan lalu meteran di cek petugas 37...bulan ini dicek lagi 44 kubik.
Itu gila atau apa !!!
Perlu diketahui, pemakaian sama tapi kenapa bisa naik.
Dan itu tiap bulan naik.
Ini pemakaian rumah tangga ya, bukan kantor atau restoran !!

Pernah semalam sy matikan meterannya, lha kok pagi dah naik. Pdhl tidak ada yg nyalakan air . Bener2 gila !!",,True
28,Veni Handayani,https://www.google.com/maps/contrib/102814680884223886431?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIIXy6OuFZijZeVb-uTxq5xx4AETtKJVEqIqB6taej2YA9tMw=s120-c-rp-mo-br100,1.0,2 tahun lalu,perumahan taman indah regency taman-sidoarjo pdamnya bayarnya selangit masak 1 bulan bayar sejutaa .padahal yg nempatin cuman 3 orang. dan itupun kita pakek buat mandi ama nyuci seminggu sekali. sumpah keterlaluan banget. ini kok pada permainan sih keterlaluan. aku aja yg punya kos di kediri ditempati hampir 13 anak aja bayar gak sampek 100. sumpah gilla,,
28,Vega Irmawati,https://www.google.com/maps/contrib/111998087499158323807?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIaPKOFtY_nO0f8thObV7qaImTo0L1N13FNiPfBNMn0EmddmA=s120-c-rp-mo-br100,2.0,setahun lalu,"Hai PDAM Sidoarjo, kenapa ya air nya butek sudah seminggu lebih loh, tolong dong di tingkatkan pelayanan nya, kita bayar nya air bersih, bukan air butek. Sayang gak ada pesaingnya.",,
28,Yugo Sinatryo,https://www.google.com/maps/contrib/114447100938244976137?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXhR1McG5R4saq4Ibn6v0l26RgLqYnofgTbo-uiPejtuMHLI8P-=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,"Tagihan yang biasanya di angka 50-60k, pertanggal 11 April 650.000??? Ada masalah dalam instansi ini, dan kalau dibiarkan bakal banyak yang disusahkan",,True
